DefaultDate,TimeToDefault,NumberOfCredits
2022-03-18,655.0,40581
2021-07-28,615.0,43981
2021-04-21,1085.0,44228
2022-03-25,1542.0,40311
2021-04-22,1031.0,44226
2021-04-22,832.0,44226
2022-03-30,922.0,40154
2021-04-22,1246.0,44226
2021-09-21,1254.0,43852
2022-02-01,1146.0,42487
2021-11-09,761.0,43693
2021-07-30,1516.0,43975
2021-07-27,985.0,43984
2021-03-22,298.0,44317
2021-04-22,329.0,44226
2021-07-28,1013.0,43981
2021-03-22,1070.0,44317
2020-09-18,326.0,44689
2022-03-30,1342.0,40154
2021-05-20,945.0,44159
2021-02-08,445.0,44423
2021-07-22,1191.0,43992
2021-05-20,890.0,44159
2021-09-02,968.0,43905
