DefaultDate,TimeToDefault,NumberOfCredits
2021-11-25,1149.0,482012
2021-11-25,1100.0,482012
2022-01-25,939.0,455887
2022-03-01,973.0,436624
2022-02-25,876.0,440890
2021-12-26,711.0,467329
2021-12-26,331.0,467329
2021-12-18,212.0,470483
2022-02-16,212.0,445185
2022-03-19,242.0,428538
2022-03-26,242.0,425781
2022-03-05,1611.0,434532
2021-12-19,1278.0,470179
2021-12-26,1185.0,467329
2021-11-25,1122.0,482012
2022-02-25,1197.0,440890
2022-03-10,973.0,432531
2022-01-18,851.0,458799
2022-01-25,811.0,455887
2022-02-09,730.0,448273
2022-01-25,567.0,455887
2021-12-26,464.0,467329
2022-03-25,485.0,426248
2022-02-26,452.0,440259
2022-02-19,393.0,443515
2022-02-25,1901.0,440890
2022-02-28,1551.0,437871
2021-11-25,1394.0,482012
2022-01-25,1359.0,455887
2022-03-27,1367.0,425527
2021-12-03,1186.0,477021
2022-01-25,1142.0,455887
2022-01-25,1062.0,455887
2022-01-25,1058.0,455887
2021-12-26,993.0,467329
2022-02-25,269.0,440890
2022-02-25,269.0,440890
2022-03-09,273.0,433089
2022-03-20,242.0,428369
2021-10-11,881.0,483515
2021-11-25,932.0,482012
2022-01-12,912.0,461191
2022-01-25,925.0,455887
2022-02-18,737.0,444126
2021-12-11,394.0,473742
2022-03-03,364.0,435514
2022-03-03,273.0,435514
2022-03-21,242.0,428219
2021-11-25,1820.0,482012
2022-03-17,1703.0,429570
2022-03-20,1356.0,428369
2021-12-26,1270.0,467329
2021-12-05,1035.0,476215
2021-11-25,813.0,482012
2021-12-26,810.0,467329
2021-12-26,751.0,467329
2022-02-25,577.0,440890
2022-01-31,516.0,452344
2022-03-27,556.0,425527
2022-02-01,455.0,451869
2021-12-15,243.0,472186
2022-02-25,277.0,440890
2022-03-27,249.0,425527
2022-01-25,1161.0,455887
2022-01-25,1135.0,455887
2022-01-25,977.0,455887
2022-02-20,790.0,443235
2021-12-09,547.0,474903
2021-12-30,485.0,464497
2022-01-20,485.0,457904
2022-02-04,455.0,450350
2022-02-28,455.0,437871
2021-12-27,391.0,467096
2021-11-16,2919.0,482398
2021-11-16,1855.0,482398
2022-01-25,1923.0,455887
2022-02-18,283.0,444126
2022-01-24,242.0,456315
2022-03-07,273.0,434143
2022-03-30,273.0,422265
2022-03-27,242.0,425527
2022-03-27,1943.0,425527
2022-02-25,1311.0,440890
2022-01-26,1185.0,455498
2022-02-25,1187.0,440890
2021-11-25,953.0,482012
2022-03-29,1065.0,422602
2022-03-29,942.0,422602
2022-01-05,820.0,463147
2022-03-27,844.0,425527
2022-03-17,820.0,429570
2022-02-20,577.0,443235
2022-03-04,576.0,435043
2021-10-21,393.0,483284
2022-01-25,1635.0,455887
2022-02-25,1610.0,440890
2022-02-25,1548.0,440890
2021-12-18,1459.0,470483
2022-03-18,1185.0,429055
2022-01-25,1082.0,455887
2022-01-04,181.0,463359
2022-03-21,242.0,428219
2021-11-25,947.0,482012
2022-02-16,943.0,445185
2021-12-26,661.0,467329
2022-01-25,588.0,455887
2021-12-26,535.0,467329
2022-02-19,516.0,443515
2022-03-08,515.0,433634
2021-12-21,363.0,469231
2022-01-19,362.0,458435
2021-12-26,272.0,467329
2022-02-27,243.0,439961
2021-11-25,1658.0,482012
2022-02-19,1734.0,443515
2022-01-25,1671.0,455887
2022-01-18,1338.0,458799
2021-12-31,1155.0,464187
2022-03-27,1160.0,425527
2022-02-25,1110.0,440890
2022-01-03,1004.0,463642
2022-03-25,760.0,426248
2021-12-30,668.0,464497
2022-03-17,668.0,429570
2022-02-24,546.0,441379
2022-03-26,515.0,425781
2021-12-26,390.0,467329
2022-02-17,365.0,444680
2022-03-26,242.0,425781
2022-02-20,1551.0,443235
2022-03-27,1488.0,425527
2022-03-27,1483.0,425527
2022-03-27,1341.0,425527
2021-12-26,1221.0,467329
2022-03-27,1251.0,425527
2022-03-27,1217.0,425527
2021-12-25,974.0,467492
2022-01-22,943.0,456832
2021-12-16,765.0,471621
2022-01-23,790.0,456543
2022-02-14,742.0,446225
2022-03-27,800.0,425527
2021-11-08,516.0,482659
2021-12-26,534.0,467329
2022-01-05,303.0,463147
2022-02-25,358.0,440890
2022-01-25,287.0,455887
2022-03-27,335.0,425527
2022-03-27,306.0,425527
2022-02-25,261.0,440890
2022-03-15,273.0,430642
2021-12-09,182.0,474903
2021-11-25,1690.0,482012
2022-02-28,1461.0,437871
2022-02-03,869.0,450863
2022-01-18,820.0,458799
2021-11-25,736.0,482012
2022-02-25,613.0,440890
2022-01-15,515.0,459763
2022-02-25,546.0,440890
2022-03-28,546.0,422976
